reading_rank,selection_role,paper_id,queue_id,title,source_action,artifact_role,url,destination,source_authority,resolution_reason,broad_source_path,broad_source_format,primary_url,full_text_url,doi,screened_credit
142,PRIMARY,P0410,RGC4D3505277C91A36,Combating noisy labels by agreement: A joint training method with co-regularization,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0410.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0410.pdf,PDF,http://arxiv.org/abs/2003.02752,https://arxiv.org/pdf/2003.02752,10.48550/arxiv.2003.02752,NOT_ASSESSED_AT_BROAD_LEVEL
143,PRIMARY,P0104,RGC463CD9E7E3A1BDA,A Traffic Signal Recognition Algorithm Based on Self-paced Learning and Deep Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0104.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0104.pdf,PDF,https://doi.org/10.18280/isi.250211,https://www.iieta.org/download/file/fid/32503,10.18280/isi.250211,NOT_ASSESSED_AT_BROAD_LEVEL
144,PRIMARY,P0233,RG85BA219CE2F60FA9,FUSION: Dataset Pruning via Fusing Uncertainty with Structural Information for Optimal Neural Training in Crystal Property Prediction,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0233.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0233.pdf,PDF,https://doi.org/10.1609/aaai.v40i31.39863,https://ojs.aaai.org/index.php/AAAI/article/download/39863/43824,10.1609/aaai.v40i31.39863,NOT_ASSESSED_AT_BROAD_LEVEL
145,PRIMARY,P0326,RG5F3B62D163E93BD6,Few-Medoids: An Embarrassingly Simple Coreset Selection Method for Few-Shot Knowledge Distillation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0326.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0326.pdf,PDF,https://arxiv.org/abs/2607.05891,https://arxiv.org/pdf/2607.05891,10.48550/arxiv.2607.05891,NOT_ASSESSED_AT_BROAD_LEVEL
149,PRIMARY,P0468,RG7E677DD0FC313E33,Unsupervised Fine-Tuning Data Selection for ASR Using Self-Supervised Speech Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0468.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0468.pdf,PDF,https://doi.org/10.1109/icassp49357.2023.10095264,NOT_REPORTED_BY_SOURCE,10.1109/icassp49357.2023.10095264,NOT_ASSESSED_AT_BROAD_LEVEL
150,PRIMARY,P0430,RG7847EF6B0844A898,Training data selection for event classification in a highly variable environment,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0430.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0430.pdf,PDF,https://doi.org/10.1117/12.2617153,https://www.osti.gov/servlets/purl/1909106,10.1117/12.2617153,NOT_ASSESSED_AT_BROAD_LEVEL
151,PRIMARY,P0251,RGEB6999CC457C81BD,Dynamically Composing Domain-Data Selection with Clean-Data Selection by “Co-Curricular Learning” for Neural Machine Translation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0251.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0251.pdf,PDF,https://doi.org/10.18653/v1/p19-1123,https://www.aclweb.org/anthology/P19-1123.pdf,10.18653/v1/p19-1123;10.48550/arxiv.1906.01130,NOT_ASSESSED_AT_BROAD_LEVEL
152,PRIMARY,P0124,RG0E4A6EDAE8FA4E36,Learning to Detect Noisy Labels Using Model-Based Features,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0124.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0124.pdf,PDF,http://dx.doi.org/10.18653/v1/2022.findings-emnlp.426,https://aclanthology.org/2022.findings-emnlp.426.pdf,10.18653/v1/2022.findings-emnlp.426,NOT_ASSESSED_AT_BROAD_LEVEL
154,PRIMARY,P0349,RG040AD85AE4D12CBA,Data Selection for Language Models via Importance Resampling,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0349.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0349.pdf,PDF,http://arxiv.org/abs/2302.03169,https://arxiv.org/pdf/2302.03169,10.48550/arxiv.2302.03169,NOT_ASSESSED_AT_BROAD_LEVEL
155,PRIMARY,P0080,RG2F0742156016D629,Training Dynamics for Curriculum Learning: A Study on Monolingual and Cross-lingual NLU,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0080.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0080.pdf,PDF,https://doi.org/10.18653/v1/2022.emnlp-main.167,https://aclanthology.org/2022.emnlp-main.167.pdf,10.18653/v1/2022.emnlp-main.167,NOT_ASSESSED_AT_BROAD_LEVEL
156,PRIMARY,P0435,RG7FDC422C9E0B1DC7,Prune to Protect: Faster Training and Enhanced Privacy by Dynamic Data Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0435.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0435.pdf,PDF,https://doi.org/10.60882/cispa.32771721,https://doi.org/10.60882/cispa.32771721,10.60882/cispa.32771721;10.60882/cispa.32771721.v1,NOT_ASSESSED_AT_BROAD_LEVEL
157,PRIMARY,P0406,RGAA447F4B312AD3C0,Cold-Start Data Selection for Better Few-shot Language Model Fine-tuning: A Prompt-based Uncertainty Propagation Approach,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0406.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0406.pdf,PDF,https://doi.org/10.18653/v1/2023.acl-long.141,https://aclanthology.org/2023.acl-long.141.pdf,10.18653/v1/2023.acl-long.141,NOT_ASSESSED_AT_BROAD_LEVEL
158,PRIMARY,P0203,RG2EBC89E1ECA87F6D,Selective Experience Replay for Lifelong Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0203.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0203.pdf,PDF,https://ojs.aaai.org/index.php/AAAI/article/view/11595,https://ojs.aaai.org/index.php/AAAI/article/download/11595/11454,10.1609/aaai.v32i1.11595,NOT_ASSESSED_AT_BROAD_LEVEL
159,PRIMARY,P0333,RGAACBB453A3A5AD58,CurricularFace: Adaptive Curriculum Learning Loss for Deep Face Recognition,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0333.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0333.pdf,PDF,http://arxiv.org/abs/2004.00288,https://arxiv.org/pdf/2004.00288,10.48550/arxiv.2004.00288,NOT_ASSESSED_AT_BROAD_LEVEL
163,PRIMARY,P0348,RG6D524C9306BAED95,Learning from Long-Tailed Noisy Data with Sample Selection and Balanced Loss,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0348.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0348.pdf,PDF,http://arxiv.org/abs/2211.10906,https://arxiv.org/pdf/2211.10906,10.48550/arxiv.2211.10906,NOT_ASSESSED_AT_BROAD_LEVEL
165,PRIMARY,P0269,RG1FCBA1C8BB92814A,TEAL: New Selection Strategy for Small Buffers in Experience Replay Class Incremental Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0269.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0269.pdf,PDF,http://arxiv.org/abs/2407.00673,https://arxiv.org/pdf/2407.00673,10.48550/arxiv.2407.00673,NOT_ASSESSED_AT_BROAD_LEVEL
166,PRIMARY,P0163,RGAB7127145C2EF6CD,SIGUA: Forgetting May Make Learning with Noisy Labels More Robust,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0163.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0163.pdf,PDF,http://arxiv.org/abs/1809.11008,https://arxiv.org/pdf/1809.11008,10.48550/arxiv.1809.11008,NOT_ASSESSED_AT_BROAD_LEVEL
167,PRIMARY,P0128,RGDFFB17E0E6BB85BC,Self-Paced Learning for Latent Variable Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0128.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0128.pdf,PDF,http://ai.stanford.edu/~koller/Papers/Kumar+al:NIPS10.pdf,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
168,PRIMARY,P0436,RG870C4700F1ABF444,HYperbolic Self-Paced Learning for Self-Supervised Skeleton-based Action Representations,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0436.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0436.pdf,PDF,http://arxiv.org/abs/2303.06242,https://arxiv.org/pdf/2303.06242,10.48550/arxiv.2303.06242,NOT_ASSESSED_AT_BROAD_LEVEL
170,PRIMARY,P0310,RG1DD2D2AB5E784128,Evolution-aware VAriance (EVA) Coreset Selection for Medical Image Classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0310.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0310.pdf,PDF,https://doi.org/10.1145/3664647.3681592,https://arxiv.org/pdf/2406.05677,10.1145/3664647.3681592,NOT_ASSESSED_AT_BROAD_LEVEL
171,PRIMARY,P0053,RG920B3FFAD275A3BA,Error Sensitivity Modulation based Experience Replay: Mitigating Abrupt Representation Drift in Continual Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0053.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0053.pdf,PDF,http://arxiv.org/abs/2302.11344,https://arxiv.org/pdf/2302.11344,10.48550/arxiv.2302.11344,NOT_ASSESSED_AT_BROAD_LEVEL
172,PRIMARY,P0132,RGE2217F5FC7A86FF6,Rethinking Experience Replay: a Bag of Tricks for Continual Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0132.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0132.pdf,PDF,https://doi.org/10.1109/icpr48806.2021.9412614,http://hdl.handle.net/11380/1211822,10.1109/icpr48806.2021.9412614;10.48550/arxiv.2010.05595,NOT_ASSESSED_AT_BROAD_LEVEL
174,PRIMARY,P0051,RG23DF024E49773E64,A Snapshot of Influence: A Local Data Attribution Framework for Online Reinforcement Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0051.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0051.pdf,PDF,https://doi.org/10.52202/085713-1303,https://arxiv.org/pdf/2505.19281,10.52202/085713-1303,NOT_ASSESSED_AT_BROAD_LEVEL
177,PRIMARY,P0371,RGF7DADDC419CAC4B3,Selectivity Drives Efficiency: Dataset Pruning for Visual Place Recognition,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0371.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0371.pdf,PDF,https://arxiv.org/abs/2607.14897,https://arxiv.org/pdf/2607.14897,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
178,PRIMARY,P0109,RG0A720D1044C91A86,Coreset Selection for Object Detection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0109.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0109.pdf,PDF,http://arxiv.org/abs/2404.09161,https://arxiv.org/pdf/2404.09161,10.48550/arxiv.2404.09161,NOT_ASSESSED_AT_BROAD_LEVEL
180,PRIMARY,P0110,RGB6D371B9EDD8E67A,NLU on Data Diets: Dynamic Data Subset Selection for NLP Classification Tasks,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0110.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0110.pdf,PDF,https://doi.org/10.18653/v1/2023.sustainlp-1.9,https://aclanthology.org/2023.sustainlp-1.9.pdf,10.18653/v1/2023.sustainlp-1.9;10.48550/arxiv.2306.03208,NOT_ASSESSED_AT_BROAD_LEVEL
181,PRIMARY,P0331,RGD850F26F2CCD3E44,The Impact of Coreset Selection on Spurious Correlations and Group Robustness,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0331.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0331.pdf,PDF,https://doi.org/10.52202/085713-3223,https://arxiv.org/pdf/2507.11690,10.52202/085713-3223,NOT_ASSESSED_AT_BROAD_LEVEL
182,PRIMARY,P0247,RGDFBBBD91D34DDA12,Coordinated Replay Sample Selection for Continual Federated Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0247.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0247.pdf,PDF,https://doi.org/10.18653/v1/2023.emnlp-industry.32,https://aclanthology.org/2023.emnlp-industry.32.pdf,10.18653/v1/2023.emnlp-industry.32;10.48550/arxiv.2310.15054,NOT_ASSESSED_AT_BROAD_LEVEL
183,PRIMARY,P0466,RG5D15B06C823481A6,Learn like a Pathologist: Curriculum Learning by Annotator Agreement for Histopathology Image Classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0466.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0466.pdf,PDF,http://arxiv.org/abs/2009.13698,https://arxiv.org/pdf/2009.13698,10.48550/arxiv.2009.13698,NOT_ASSESSED_AT_BROAD_LEVEL
184,PRIMARY,P0219,RGD6781418B2FFEBC8,Curriculum Learning Strategies for IR: An Empirical Study on\n Conversation Response Ranking,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0219.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0219.pdf,PDF,http://arxiv.org/abs/1912.08555,https://arxiv.org/pdf/1912.08555,10.48550/arxiv.1912.08555,NOT_ASSESSED_AT_BROAD_LEVEL
185,PRIMARY,P0340,RG39BB360A5A6B0B90,On Curriculum Learning for Commonsense Reasoning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0340.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0340.pdf,PDF,https://doi.org/10.18653/v1/2022.naacl-main.72,https://aclanthology.org/2022.naacl-main.72.pdf,10.18653/v1/2022.naacl-main.72,NOT_ASSESSED_AT_BROAD_LEVEL
186,PRIMARY,P0115,RG83304EBD265BBE64,Unlabeled data selection for active learning in image classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0115.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0115.pdf,PDF,https://doi.org/10.1038/s41598-023-50598-z,https://www.nature.com/articles/s41598-023-50598-z.pdf,10.1038/s41598-023-50598-z;10.21203/rs.3.rs-2988304/v1,NOT_ASSESSED_AT_BROAD_LEVEL
187,PRIMARY,P0160,RG19FB518F86EA562E,”Diversity and Uncertainty in Moderation” are the Key to Data Selection for Multilingual Few-shot Transfer,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0160.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0160.pdf,PDF,https://doi.org/10.18653/v1/2022.findings-naacl.78,https://aclanthology.org/2022.findings-naacl.78.pdf,10.18653/v1/2022.findings-naacl.78,NOT_ASSESSED_AT_BROAD_LEVEL
188,PRIMARY,P0289,RG29D54F85D4B58951,Separating hard clean samples from noisy samples with samples’ learning risk for DNN when learning with noisy labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0289.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0289.pdf,PDF,https://doi.org/10.1007/s40747-024-01360-z,https://link.springer.com/content/pdf/10.1007/s40747-024-01360-z.pdf,10.1007/s40747-024-01360-z,NOT_ASSESSED_AT_BROAD_LEVEL
190,PRIMARY,P0033,RGF707A7ABC6C8A675,Luck Matters: Understanding Training Dynamics of Deep ReLU Networks,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0033.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0033.pdf,PDF,http://arxiv.org/abs/1905.13405,https://arxiv.org/pdf/1905.13405,10.48550/arxiv.1905.13405,NOT_ASSESSED_AT_BROAD_LEVEL
193,PRIMARY,P0416,RG817B8FB3AA280CF0,Anti-Backdoor Coreset Selection via Cumulative Entropy,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0416.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0416.pdf,PDF,https://arxiv.org/abs/2607.25502,https://arxiv.org/pdf/2607.25502,10.48550/arxiv.2607.25502,NOT_ASSESSED_AT_BROAD_LEVEL
195,PRIMARY,P0258,RG7E9FCDBEFADDF1B3,Selectivity Drives Productivity: Efficient Dataset Pruning for Enhanced Transfer Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0258.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0258.pdf,PDF,http://arxiv.org/abs/2310.08782,https://arxiv.org/pdf/2310.08782,10.48550/arxiv.2310.08782,NOT_ASSESSED_AT_BROAD_LEVEL
196,PRIMARY,P0267,RG2BAD4785250C261A,Efficient Active Learning for Image Classification and Segmentation\n using a Sample Selection and Conditional Generative Adversarial Network,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0267.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0267.pdf,PDF,http://arxiv.org/abs/1806.05473,https://arxiv.org/pdf/1806.05473,10.48550/arxiv.1806.05473,NOT_ASSESSED_AT_BROAD_LEVEL
197,PRIMARY,P0138,RGB1C4EE054F457F5A,LearnAlign: Data Selection for LLM Reinforcement Learning with Improved Gradient Alignment,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0138.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0138.pdf,PDF,https://doi.org/10.18653/v1/2026.findings-acl.2009,https://aclanthology.org/2026.findings-acl.2009.pdf,10.18653/v1/2026.findings-acl.2009,NOT_ASSESSED_AT_BROAD_LEVEL
199,PRIMARY,P0493,RG0BE6AC1A963C79BD,PADP: progressive and adaptive data pruning for efficient incremental learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0493.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0493.pdf,PDF,https://doi.org/10.1038/s41598-026-43959-x,https://www.nature.com/articles/s41598-026-43959-x_reference.pdf,10.1038/s41598-026-43959-x,NOT_ASSESSED_AT_BROAD_LEVEL
205,PRIMARY,P0265,RG086B83622233D87D,Concept-skill Transferability-based Data Selection for Large Vision-Language Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0265.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0265.pdf,PDF,https://doi.org/10.18653/v1/2024.emnlp-main.291,https://aclanthology.org/2024.emnlp-main.291.pdf,10.18653/v1/2024.emnlp-main.291;10.48550/arxiv.2406.10995,NOT_ASSESSED_AT_BROAD_LEVEL
206,PRIMARY,P0297,RG83607947B67E519E,Adversarial Shapley Value Experience Replay for Task-Free Continual Learning.,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0297.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0297.pdf,PDF,http://dblp.uni-trier.de/db/journals/corr/corr2009.html#abs-2009-00093,http://dblp.uni-trier.de/db/journals/corr/corr2009.html#abs-2009-00093,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
207,PRIMARY,P0397,RGDBAA7DBDB48A47FB,Infusion: Shaping Model Behavior by Editing Training Data via Influence Functions,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0397.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0397.pdf,PDF,http://arxiv.org/abs/2602.09987,https://arxiv.org/pdf/2602.09987,10.48550/arxiv.2602.09987,NOT_ASSESSED_AT_BROAD_LEVEL
208,PRIMARY,P0266,RG0B03E874F7773B58,Enhancing Sample Selection Against Label Noise by Cutting Mislabeled Easy Examples,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0266.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0266.pdf,PDF,http://arxiv.org/abs/2502.08227,https://arxiv.org/pdf/2502.08227,10.48550/arxiv.2502.08227,NOT_ASSESSED_AT_BROAD_LEVEL
211,PRIMARY,P0119,RG83C810FF0195347F,SmallToLarge (S2L): Scalable Data Selection for Fine-tuning Large Language Models by Summarizing Training Trajectories of Small Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0119.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0119.pdf,PDF,http://arxiv.org/abs/2403.07384,https://arxiv.org/pdf/2403.07384,10.48550/arxiv.2403.07384,NOT_ASSESSED_AT_BROAD_LEVEL
