triad_id,phase,condition_slot,condition_id,method,budget,guard_ratio,training_seed,discovery_or_confirmation,control,t_run_slot,control_run_slot,t_selection_seed,control_selection_seed,t_machine_id,control_machine_id,machine_pair,same_machine,t_resume_count,control_resume_count,any_resumed,t_input_snapshot_id,control_input_snapshot_id,same_input_snapshot,delta_TN,delta_FN,delta_gap_q68_q050,delta_tail_gap_q90_q05,delta_normal_q68,delta_normal_q90,delta_defect_q50,delta_defect_q05
TRIAD_053,A,A18,A18_GapCritical-Global-B6000_B6000,GapCritical-Global-B6000,6000,0.0,1385197443,discovery,R2,RUN_157,RUN_159,2073454726,1532344917,machine_03,machine_03,same_machine,True,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,1228.0,-4.0,0.0007305091411503,0.0132892372248628,-0.0020536733777648,0.0008540504714631,-0.0013231642366144,0.0141432876963259
TRIAD_054,A,A18,A18_GapCritical-Global-B6000_B6000,GapCritical-Global-B6000,6000,0.0,1343723075,discovery,R1,RUN_160,RUN_161,1810912760,1736102504,machine_04,machine_04,same_machine,True,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,204.0,2.0,-0.0024653793823663,0.0103472642980395,0.0019471736230609,-0.01386197699893,-0.0005182057593053,-0.0035147127008904
TRIAD_054,A,A18,A18_GapCritical-Global-B6000_B6000,GapCritical-Global-B6000,6000,0.0,1343723075,discovery,R2,RUN_160,RUN_162,1810912760,1922945361,machine_04,machine_04,same_machine,True,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,1246.0,-11.0,-0.0015034717500016,-0.0198252307110033,0.0008462228266071,0.0074049530520775,-0.0006572489233944,-0.0124202776589258
TRIAD_055,A,A19,A19_GapCritical-Strict-TimeMatched_B3000,GapCritical-Strict-TimeMatched,3000,0.0,1829910790,discovery,R1,RUN_163,RUN_164,1628441657,1502301675,machine_05,machine_11,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-839.0,11.0,-0.00189588688722,-0.0002626625467226,0.0023606899922067,0.0024934481032008,0.0004648031049867,0.0022307855564782
TRIAD_055,A,A19,A19_GapCritical-Strict-TimeMatched_B3000,GapCritical-Strict-TimeMatched,3000,0.0,1829910790,discovery,R2,RUN_163,RUN_165,1628441657,110467283,machine_05,machine_05,same_machine,True,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,1249.0,0.0,0.0004208140575162,-0.0122183309581055,-6.221056044443396e-05,0.0093737446539961,0.0003586034970718,-0.0028445863041094
TRIAD_056,A,A19,A19_GapCritical-Strict-TimeMatched_B3000,GapCritical-Strict-TimeMatched,3000,0.0,1385197443,discovery,R1,RUN_166,RUN_167,2016664369,937479027,machine_06,machine_11,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-1245.0,13.0,-0.0001083973237056,-0.0128288847279928,0.0013875215617195,0.0024562356442506,0.001279124238014,-0.0103726490837421
TRIAD_056,A,A19,A19_GapCritical-Strict-TimeMatched_B3000,GapCritical-Strict-TimeMatched,3000,0.0,1385197443,discovery,R2,RUN_166,RUN_168,2016664369,1650961424,machine_06,machine_11,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,220.0,1.0,0.0004190996070159,-0.0106682349337123,0.0003295351465892,0.0052930099564069,0.0007486347536052,-0.0053752249773055
TRIAD_057,A,A19,A19_GapCritical-Strict-TimeMatched_B3000,GapCritical-Strict-TimeMatched,3000,0.0,1343723075,discovery,R1,RUN_169,RUN_170,1898932779,1300285374,machine_07,machine_07,same_machine,True,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-2963.0,23.0,-0.0009380449118825,0.0229332671870353,0.001652847291825,-0.013918514156799,0.0007148023799424,0.0090147530302363
TRIAD_057,A,A19,A19_GapCritical-Strict-TimeMatched_B3000,GapCritical-Strict-TimeMatched,3000,0.0,1343723075,discovery,R2,RUN_169,RUN_171,1898932779,40865316,machine_07,machine_07,same_machine,True,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-1885.0,9.0,0.0004959780951945,0.0220698858594708,-0.0011179602457623,-0.0048015265743031,-0.0006219821505678,0.0172683592851676
TRIAD_058,B,B01,B01_LowConfidence-Defect_B3000,LowConfidence-Defect,3000,0.1,1829910790,discovery,R1,RUN_172,RUN_173,423740299,1061938137,machine_08,machine_08,same_machine,True,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-431.0,14.0,-0.0012354556199999,-0.0101421069752911,0.0017049823890024,-0.0043116091822195,0.0004695267690024,-0.0144537161575106
TRIAD_058,B,B01,B01_LowConfidence-Defect_B3000,LowConfidence-Defect,3000,0.1,1829910790,discovery,R2,RUN_172,RUN_174,423740299,38575325,machine_08,machine_08,same_machine,True,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-1502.0,26.0,-0.0001842027373009,0.0045855319982398,0.0015600905208071,-0.0039642364467391,0.0013758877835062,0.0006212955515007
TRIAD_059,B,B01,B01_LowConfidence-Defect_B3000,LowConfidence-Defect,3000,0.1,1385197443,discovery,R1,RUN_175,RUN_176,48145774,1429571732,machine_09,machine_09,same_machine,True,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-969.0,11.0,-7.700169981506022e-05,-0.0131057257322256,-0.0006133815147965,-0.0043682742082128,-0.0006903832146116,-0.0174739999404385
TRIAD_059,B,B01,B01_LowConfidence-Defect_B3000,LowConfidence-Defect,3000,0.1,1385197443,discovery,R2,RUN_175,RUN_177,48145774,948451231,machine_09,machine_09,same_machine,True,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-332.0,11.0,0.000132908388835,-0.0022302407219828,-0.0005836758036453,-0.0084433484072459,-0.0004507674148103,-0.0106735891292288
TRIAD_060,B,B01,B01_LowConfidence-Defect_B3000,LowConfidence-Defect,3000,0.1,1343723075,discovery,R1,RUN_178,RUN_179,557963550,1359538428,machine_10,machine_10,same_machine,True,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,611.0,2.0,-0.0010735770136038,-0.0062013320133709,0.0010909916059629,-0.0029350758362046,1.741459235904408e-05,-0.0091364078495755
TRIAD_060,B,B01,B01_LowConfidence-Defect_B3000,LowConfidence-Defect,3000,0.1,1343723075,discovery,R2,RUN_178,RUN_180,557963550,1025934106,machine_10,machine_10,same_machine,True,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,2083.0,-10.0,-0.0011916280693885,-0.0028586097542037,0.0005852506769272,0.0065326820930367,-0.0006063773924612,0.003674072338833
TRIAD_061,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,1829910790,discovery,R1,RUN_181,RUN_182,1211924448,998419963,machine_01,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,-118.0,3.0,0.0027347920295572,0.0127210962892189,-0.0024973238210888,-0.0082212717135503,0.0002374682084684,0.0044998245756684
TRIAD_061,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,1829910790,discovery,R2,RUN_181,RUN_183,1211924448,800112628,machine_01,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,3237.0,-20.0,0.000670890271432,0.0065379855228038,-0.0007919473762597,-0.0024099719849328,-0.0001210571048276,0.004128013537871
TRIAD_062,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,1385197443,discovery,R1,RUN_184,RUN_185,434524595,1071502693,machine_02,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,-800.0,3.0,0.0002354579917996,0.0042525137777648,0.0002792186889716,-0.0136053346832937,0.0005146766807713,-0.0093528209055289
TRIAD_062,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,1385197443,discovery,R2,RUN_184,RUN_186,434524595,2092163834,machine_02,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,130.0,-5.0,0.0016416811155088,0.0061350037313198,-0.0014727834673507,-0.017534877333965,0.000168897648158,-0.0113998736026451
TRIAD_063,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,1343723075,discovery,R1,RUN_187,RUN_188,653909462,1321715844,machine_03,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,691.0,-7.0,0.0004186010711733,0.0031470986094704,-0.0005263467671624,9.34403559502417e-05,-0.0001077456959891,0.0032405389654206
TRIAD_063,B,B02,B02_Persistent-FN_B3000,Persistent-FN,3000,0.1,1343723075,discovery,R2,RUN_187,RUN_189,653909462,696536427,machine_03,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,-277.0,0.0,-5.709471348191997e-05,-0.0076995590993255,-0.0002337174725076,0.0009118838474217,-0.0002908121859895,-0.0067876752519038
TRIAD_064,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,1829910790,discovery,R1,RUN_190,RUN_191,404224109,188431012,machine_04,tail_accel_62,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-2356.0,14.0,0.0003329790696547,0.0012819972738635,-0.0005099172919675,-0.0027626928926904,-0.0001769382223127,-0.0014806956188269
TRIAD_064,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,1829910790,discovery,R2,RUN_190,RUN_192,404224109,790846475,machine_04,tail_accel_62,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-3085.0,19.0,0.0001625968173624,0.0077293654006234,0.0002400023363153,-0.0040889162453496,0.0004025991536777,0.0036404491552736
TRIAD_065,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,1385197443,discovery,R1,RUN_193,RUN_194,170354163,26510226,machine_05,tail_accel_62,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-4792.0,26.0,-0.0004128959714022,0.0087425315002924,0.0001465257002923,-0.0012120516720205,-0.0002663702711099,0.0075304798282718
TRIAD_065,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,1385197443,discovery,R2,RUN_193,RUN_195,170354163,1313321562,machine_05,tail_accel_62,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-1189.0,-1.0,0.0010625784451377,0.0153016811161709,-0.0019651577978983,0.0046463391441538,-0.0009025793527606,0.0199480202603248
TRIAD_066,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,1343723075,discovery,R1,RUN_196,RUN_197,193458329,931974345,machine_06,tail_accel_62,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,332.0,-11.0,-0.0005653278645091,0.0023323501704308,7.358710777349148e-05,-0.0020799339736181,-0.0004917407567356,0.0002524161968127
TRIAD_066,B,B03,B03_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.05,1343723075,discovery,R2,RUN_196,RUN_198,193458329,1567632726,machine_06,tail_accel_62,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-1067.0,-1.0,0.0001773645653303,0.0065268862226052,-0.000318627827209,-0.006848392304034,-0.0001412632618786,-0.0003215060814287
TRIAD_067,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,1829910790,discovery,R1,RUN_199,RUN_200,1900271024,1931781229,machine_07,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,-1684.0,6.0,-0.0005989473233174,-0.0015763130874637,0.0002557871887296,0.006325546207921,-0.0003431601345877,0.0047492331204573
TRIAD_067,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,1829910790,discovery,R2,RUN_199,RUN_201,1900271024,162801954,machine_07,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,2709.0,-10.0,-0.0011485372718054,0.0116269061667573,0.0006677968441676,0.0066376902156566,-0.0004807404276377,0.0182645963824139
TRIAD_068,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,1385197443,discovery,R1,RUN_202,RUN_203,1892084187,983341386,machine_08,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,-1578.0,10.0,0.000463310421043,-0.0161099169511497,-0.0012139708564449,-0.0004593667517502,-0.0007506604354018,-0.0165692837029
TRIAD_068,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,1385197443,discovery,R2,RUN_202,RUN_204,1892084187,1594622484,machine_08,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,-2249.0,15.0,-0.0004164741457686,0.0016464522220848,0.0004753209566658,-0.0127797190154401,5.884681089718402e-05,-0.0111332667933552
TRIAD_069,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,1343723075,discovery,R1,RUN_205,RUN_206,1879155201,809504981,machine_09,tail_accel_62,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,3788.0,-20.0,-0.0010088841805228,-0.0130825946327809,0.0010765898809136,0.011483642402207,6.77057003908299e-05,-0.0015989522305739
TRIAD_069,B,B04,B04_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.1,1343723075,discovery,R2,RUN_205,RUN_207,1879155201,2131224182,machine_09,tail_accel_62,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,1464.0,-13.0,-0.0004690694175777,-0.0083307544993078,9.633504832430932e-05,0.0138461580732307,-0.0003727343692534,0.0055154035739228
TRIAD_070,B,B05,B05_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.2,1829910790,discovery,R1,RUN_208,RUN_209,1403913016,1719462789,machine_10,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,2571.0,-8.0,0.0011297840148229,0.011653113451977,-0.0003400658671502,-0.0044945932418473,0.0007897181476727,0.0071585202101297
TRIAD_070,B,B05,B05_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.2,1829910790,discovery,R2,RUN_208,RUN_210,1403913016,1604841168,machine_10,machine_02,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,524.0,0.0,-0.001207781768008,0.0056396119113119,0.0007282480568976,-0.0021835437140693,-0.0004795337111104,0.0034560681972425
TRIAD_071,B,B05,B05_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.2,1385197443,discovery,R1,RUN_211,RUN_212,1700867627,1484933370,machine_01,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,-755.0,7.0,-0.0005460179367252,0.0048892577349892,0.0001791265636579,0.0037863797417931,-0.0003668913730672,0.0086756374767824
TRIAD_071,B,B05,B05_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.2,1385197443,discovery,R2,RUN_211,RUN_213,1700867627,841457295,machine_01,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,2423.0,1.0,-0.0011558639183177,-0.0069278641322574,0.0011812375791767,0.0043865341975186,2.5373660858973857e-05,-0.0025413299347388
TRIAD_072,B,B05,B05_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.2,1343723075,discovery,R1,RUN_214,RUN_215,347492978,625327780,machine_07,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,312.0,-3.0,0.0021618150973955,-0.0044599095315022,-0.0021790522650911,-0.0051872545765382,-1.7237167695638433e-05,-0.0096471641080405
TRIAD_072,B,B05,B05_GapGuard-Raw_B3000,GapGuard-Raw,3000,0.2,1343723075,discovery,R2,RUN_214,RUN_216,347492978,176344252,machine_07,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,2800.0,-17.0,0.0005050547086168,-0.0189362905280017,-0.000297972990107,-0.0035783921120634,0.0002070817185098,-0.0225146826400652
TRIAD_073,B,B06,B06_GapGuard-ClassStrat_B3000,GapGuard-ClassStrat,3000,0.1,1829910790,discovery,R1,RUN_217,RUN_218,1818338807,1473476432,machine_03,tail_accel_62,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,823.0,-10.0,0.0007677159238324,0.0005376919194519,-0.0015671933721724,-0.0011793068670311,-0.00079947744834,-0.0006416149475791
TRIAD_073,B,B06,B06_GapGuard-ClassStrat_B3000,GapGuard-ClassStrat,3000,0.1,1829910790,discovery,R2,RUN_217,RUN_219,1818338807,1316690650,machine_03,tail_accel_62,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,611.0,-6.0,-0.000313507706403,-0.0043548161306739,0.0002186303718808,-0.001896339219766,-9.487733452206992e-05,-0.00625115535044
TRIAD_074,B,B06,B06_GapGuard-ClassStrat_B3000,GapGuard-ClassStrat,3000,0.1,1385197443,discovery,R1,RUN_220,RUN_221,1212393685,173040095,machine_12,machine_11,cross_machine,False,0,1,True,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,False,2575.0,-20.0,0.0002510496577987,0.0037862626819953,-0.0003092559832465,0.0081469911036473,-5.820632544772941e-05,0.0119332537856426
TRIAD_074,B,B06,B06_GapGuard-ClassStrat_B3000,GapGuard-ClassStrat,3000,0.1,1385197443,discovery,R2,RUN_220,RUN_222,1212393685,997972020,machine_12,machine_11,cross_machine,False,0,0,False,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,False,1400.0,-9.0,-0.000683112469665,0.0160128360039866,0.0004089491547877,0.011773459130778,-0.0002741633148772,0.0277862951347647
TRIAD_075,B,B06,B06_GapGuard-ClassStrat_B3000,GapGuard-ClassStrat,3000,0.1,1343723075,discovery,R1,RUN_223,RUN_224,1068614179,1587761889,machine_05,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,-2611.0,8.0,0.0022907023659228,0.0201641066830109,-0.0014612170009693,-0.022653830928742,0.0008294853649535,-0.0024897242457311
TRIAD_075,B,B06,B06_GapGuard-ClassStrat_B3000,GapGuard-ClassStrat,3000,0.1,1343723075,discovery,R2,RUN_223,RUN_225,1068614179,719353651,machine_05,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,-2368.0,15.0,0.0008243522774459,0.0227176167298288,-0.0003080924691945,-0.012876217658907,0.0005162598082514,0.0098413990709218
TRIAD_076,C,A02,C_A02_GapCritical-Strict_B3000,GapCritical-Strict,3000,0.0,440790218,confirmation,R1,RUN_226,RUN_227,1959738498,262224897,machine_06,tail_accel_62,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-426.0,7.0,0.0009668283524639,0.0008179845474374,-0.0009192246720783,-0.0100087542678654,4.7603680385588376e-05,-0.009190769720428
TRIAD_076,C,A02,C_A02_GapCritical-Strict_B3000,GapCritical-Strict,3000,0.0,440790218,confirmation,R2,RUN_226,RUN_228,1959738498,789825436,machine_06,tail_accel_62,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-1015.0,9.0,0.0001669012481806,-0.0079071643309177,0.0006290398909571,-0.0002347633976583,0.0007959411391378,-0.0081419277285761
TRIAD_077,C,A02,C_A02_GapCritical-Strict_B3000,GapCritical-Strict,3000,0.0,1625332720,confirmation,R1,RUN_229,RUN_230,257527915,2140206268,machine_07,machine_11,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,289.0,4.0,0.0014946953753645,-0.0006019957353165,-0.0013988452260759,0.0067744892148831,9.585014928858993e-05,0.0061724934795666
TRIAD_077,C,A02,C_A02_GapCritical-Strict_B3000,GapCritical-Strict,3000,0.0,1625332720,confirmation,R2,RUN_229,RUN_231,257527915,490870612,machine_07,machine_11,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,686.0,1.0,0.0003643328171868,0.0126222947804885,-0.000685371962148,0.0054948891769898,-0.0003210391449611,0.0181171839574783
TRIAD_078,C,A02,C_A02_GapCritical-Strict_B3000,GapCritical-Strict,3000,0.0,1024521099,confirmation,R1,RUN_232,RUN_233,1565667283,858212386,machine_08,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,-1940.0,8.0,-0.0007742884307496,0.0098491119387273,0.0004173277557644,0.0073214244422563,-0.0003569606749852,0.0171705363809837
TRIAD_078,C,A02,C_A02_GapCritical-Strict_B3000,GapCritical-Strict,3000,0.0,1024521099,confirmation,R2,RUN_232,RUN_234,1565667283,234411702,machine_08,machine_12,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,F6EB65A7878DEFF112BC81661D2D227419F9D7B0CF31BCDDBED923AFF4DE3AC8,False,-1698.0,11.0,0.0007436408078455,-0.0067848500884084,-0.0012254376221329,0.0064064843110289,-0.0004817968142873,-0.0003783657773794
TRIAD_079,C,A02,C_A02_GapCritical-Strict_B3000,GapCritical-Strict,3000,0.0,216172108,confirmation,R1,RUN_235,RUN_236,650544823,232984,machine_09,tail_accel_62,cross_machine,False,0,0,False,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,9C51D6B23600CBED36CFFA2537C7DC9C02A093536976ECA80D4968F18691E598,True,-154.0,11.0,0.0011951781019541,-0.0139127603859299,-0.0004387952246069,-0.0015184232478422,0.0007563828773471,-0.0154311836337721
