reading_rank,selection_role,paper_id,queue_id,title,source_action,artifact_role,url,destination,source_authority,resolution_reason,broad_source_path,broad_source_format,primary_url,full_text_url,doi,screened_credit
136,PRIMARY,P0470,RG89CDA19BD25B4468,Feature Distribution Matching by Optimal Transport for Effective and Robust Coreset Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0470.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0470.pdf,PDF,https://doi.org/10.1609/aaai.v38i8.28771,NOT_REPORTED_BY_SOURCE,10.1609/aaai.v38i8.28771,NOT_ASSESSED_AT_BROAD_LEVEL
137,PRIMARY,P0403,RGA3E1389D0D48A1E1,Selecting Samples on Graphs: A Unified Dataset Pruning Framework for Lossless Training Acceleration,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0403.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0403.pdf,PDF,https://arxiv.org/abs/2606.12913,https://arxiv.org/pdf/2606.12913,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
138,PRIMARY,P0008,AX650ABBBE424F1071,How much does Initialization Affect Generalization?,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0008.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0008.pdf,PDF,https://proceedings.mlr.press/v202/ramasinghe23a.html,https://proceedings.mlr.press/v202/ramasinghe23a/ramasinghe23a.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
140,PRIMARY,P0296,RG85BA219CE2F60FA9,FUSION: Dataset Pruning via Fusing Uncertainty with Structural Information for Optimal Neural Training in Crystal Property Prediction,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0296.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0296.pdf,PDF,https://doi.org/10.1609/aaai.v40i31.39863,https://ojs.aaai.org/index.php/AAAI/article/download/39863/43824,10.1609/aaai.v40i31.39863,NOT_ASSESSED_AT_BROAD_LEVEL
143,PRIMARY,P0106,RG904A68758AC8060A,Investigating Active-Learning-Based Training Data Selection for Speech Spoofing Countermeasure,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0106.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0106.pdf,PDF,https://doi.org/10.1109/slt54892.2023.10023350,NOT_REPORTED_BY_SOURCE,10.1109/slt54892.2023.10023350,NOT_ASSESSED_AT_BROAD_LEVEL
145,PRIMARY,P0154,RG19FB518F86EA562E,”Diversity and Uncertainty in Moderation” are the Key to Data Selection for Multilingual Few-shot Transfer,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0154.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0154.pdf,PDF,https://doi.org/10.18653/v1/2022.findings-naacl.78,https://aclanthology.org/2022.findings-naacl.78.pdf,10.18653/v1/2022.findings-naacl.78,NOT_ASSESSED_AT_BROAD_LEVEL
146,PRIMARY,P0167,RG17ABC448C69B156F,MATES: Model-Aware Data Selection for Efficient Pretraining with Data Influence Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0167.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0167.pdf,PDF,http://arxiv.org/abs/2406.06046,https://arxiv.org/pdf/2406.06046,10.48550/arxiv.2406.06046,NOT_ASSESSED_AT_BROAD_LEVEL
147,PRIMARY,P0231,RGC4D3505277C91A36,Combating noisy labels by agreement: A joint training method with co-regularization,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0231.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0231.pdf,PDF,http://arxiv.org/abs/2003.02752,https://arxiv.org/pdf/2003.02752,10.48550/arxiv.2003.02752,NOT_ASSESSED_AT_BROAD_LEVEL
148,PRIMARY,P0445,RGE0493257044E0DAC,An Empirical Study of Automated Mislabel Detection in Real World Vision Datasets,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0445.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0445.pdf,PDF,http://arxiv.org/abs/2312.02200,https://arxiv.org/pdf/2312.02200,10.48550/arxiv.2312.02200,NOT_ASSESSED_AT_BROAD_LEVEL
151,PRIMARY,P0020,RG08D4BDEF38C63D1C,GLISTER: Generalization based Data Subset Selection for Efficient and Robust Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0020.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0020.pdf,PDF,https://ojs.aaai.org/index.php/AAAI/article/view/16988,https://ojs.aaai.org/index.php/AAAI/article/download/16988/16795,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
152,PRIMARY,P0500,AX6987DB4646B2490F,GREATS: Online Selection of High-Quality Data for LLM Training in Every Iteration,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0500.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0500.pdf,PDF,https://proceedings.neurips.cc/paper_files/paper/2024/hash/ed165f2ff227cf36c7e3ef88957dadd9-Abstract-Conference.html,https://proceedings.neurips.cc/paper_files/paper/2024/file/ed165f2ff227cf36c7e3ef88957dadd9-Paper-Conference.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
153,PRIMARY,P0204,RGDFFB17E0E6BB85BC,Self-Paced Learning for Latent Variable Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0204.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0204.pdf,PDF,http://ai.stanford.edu/~koller/Papers/Kumar+al:NIPS10.pdf,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
156,PRIMARY,P0046,RG39BB360A5A6B0B90,On Curriculum Learning for Commonsense Reasoning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0046.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0046.pdf,PDF,https://doi.org/10.18653/v1/2022.naacl-main.72,https://aclanthology.org/2022.naacl-main.72.pdf,10.18653/v1/2022.naacl-main.72,NOT_ASSESSED_AT_BROAD_LEVEL
159,PRIMARY,P0384,RG7DE7A2339D02CD1E,PARS: Pseudo-Label Aware Robust Sample Selection for Learning with Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0384.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0384.pdf,PDF,http://arxiv.org/abs/2201.10836,https://arxiv.org/pdf/2201.10836,10.48550/arxiv.2201.10836,NOT_ASSESSED_AT_BROAD_LEVEL
160,PRIMARY,P0209,RG6F00B1CBA5BDDEFC,Army of Thieves: Enhancing Black-Box Model Extraction via Ensemble based sample selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0209.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0209.pdf,PDF,https://doi.org/10.1109/wacv57701.2024.00378,NOT_REPORTED_BY_SOURCE,10.1109/wacv57701.2024.00378,NOT_ASSESSED_AT_BROAD_LEVEL
161,PRIMARY,P0139,RG920B3FFAD275A3BA,Error Sensitivity Modulation based Experience Replay: Mitigating Abrupt Representation Drift in Continual Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0139.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0139.pdf,PDF,http://arxiv.org/abs/2302.11344,https://arxiv.org/pdf/2302.11344,10.48550/arxiv.2302.11344,NOT_ASSESSED_AT_BROAD_LEVEL
162,PRIMARY,P0413,AXA507196A9C503BF5,Active Learning on a Budget: Opposite Strategies Suit High and Low Budgets,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0413.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0413.pdf,PDF,https://proceedings.mlr.press/v162/hacohen22a.html,https://proceedings.mlr.press/v162/hacohen22a/hacohen22a.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
165,PRIMARY,P0102,RGF3A1AD28D0CCDCCE,Data Pruning by Information Maximization,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0102.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0102.pdf,PDF,https://arxiv.org/abs/2506.01701,NOT_REPORTED_BY_SOURCE,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
167,PRIMARY,P0092,RG956A8FDEADC2B6A2,CurGraph: Curriculum Learning for Graph Classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0092.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0092.pdf,PDF,https://doi.org/10.1145/3442381.3450025,https://dl.acm.org/doi/pdf/10.1145/3442381.3450025,10.1145/3442381.3450025,NOT_ASSESSED_AT_BROAD_LEVEL
168,PRIMARY,P0205,RGA9766A480B677D25,Learning What Matters: Prioritized Concept Learning via Relative Error-driven Sample Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0205.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0205.pdf,PDF,http://arxiv.org/abs/2506.01085,https://arxiv.org/pdf/2506.01085,10.48550/arxiv.2506.01085,NOT_ASSESSED_AT_BROAD_LEVEL
169,PRIMARY,P0389,AX6B828EA30AEEF829,DivideMix: Learning with Noisy Labels as Semi-Supervised Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0389.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0389.pdf,PDF,https://openreview.net/forum?id=HJgExaVtwr,https://openreview.net/pdf?id=HJgExaVtwr,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
170,PRIMARY,P0404,RG2608FDB90F6E9D9E,Density-Based Dynamic Curriculum Learning for Intent Detection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0404.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0404.pdf,PDF,https://doi.org/10.1145/3459637.3482082,https://arxiv.org/pdf/2108.10674,10.1145/3459637.3482082,NOT_ASSESSED_AT_BROAD_LEVEL
171,PRIMARY,P0057,RGC9DBF113F856F4FE,Dataset Cartography: Mapping and Diagnosing Datasets with Training Dynamics,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0057.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0057.pdf,PDF,https://aclanthology.org/2020.emnlp-main.746/,https://aclanthology.org/2020.emnlp-main.746.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
173,PRIMARY,P0311,AX9313629F9AEE4C10,BWS: Best Window Selection Based on Sample Scores for Data Pruning across Broad Ranges,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0311.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0311.pdf,PDF,https://proceedings.mlr.press/v235/choi24c.html,https://proceedings.mlr.press/v235/choi24c/choi24c.pdf,NOT_REPORTED_BY_SOURCE,NOT_ASSESSED_AT_BROAD_LEVEL
174,PRIMARY,P0455,RG3462205DA427F42B,Self-Paced Learning Based Graph Convolutional Neural Network for Mixed Integer Programming (Student Abstract),REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0455.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0455.pdf,PDF,https://doi.org/10.1609/aaai.v37i13.26954,https://ojs.aaai.org/index.php/AAAI/article/download/26954/26726,10.1609/aaai.v37i13.26954,NOT_ASSESSED_AT_BROAD_LEVEL
176,PRIMARY,P0312,RG1CEDCFA1127E574E,CS-Shapley: Class-wise Shapley Values for Data Valuation in Classification,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0312.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0312.pdf,PDF,http://arxiv.org/abs/2211.06800,https://arxiv.org/pdf/2211.06800,10.48550/arxiv.2211.06800,NOT_ASSESSED_AT_BROAD_LEVEL
177,PRIMARY,P0172,RGADDD9B5597581758,ToReMi: Topic-Aware Data Reweighting for Dynamic Pre-Training Data Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0172.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0172.pdf,PDF,http://arxiv.org/abs/2504.00695,https://arxiv.org/pdf/2504.00695,10.48550/arxiv.2504.00695,NOT_ASSESSED_AT_BROAD_LEVEL
178,PRIMARY,P0003,RG5865257ECD4A5F54,Efficient and Robust Quantization-aware Training via Adaptive Coreset Selection,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0003.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0003.pdf,PDF,http://arxiv.org/abs/2306.07215,https://arxiv.org/pdf/2306.07215,10.48550/arxiv.2306.07215,NOT_ASSESSED_AT_BROAD_LEVEL
179,PRIMARY,P0418,RG2EBC89E1ECA87F6D,Selective Experience Replay for Lifelong Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0418.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0418.pdf,PDF,https://ojs.aaai.org/index.php/AAAI/article/view/11595,https://ojs.aaai.org/index.php/AAAI/article/download/11595/11454,10.1609/aaai.v32i1.11595,NOT_ASSESSED_AT_BROAD_LEVEL
180,PRIMARY,P0420,RG1BD47F376292EB02,Calibrating Deep Neural Networks using Explicit Regularisation and Dynamic Data Pruning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0420.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0420.pdf,PDF,https://doi.org/10.1109/wacv56688.2023.00159,https://arxiv.org/pdf/2212.10005,10.1109/wacv56688.2023.00159;10.48550/arxiv.2212.10005,NOT_ASSESSED_AT_BROAD_LEVEL
181,PRIMARY,P0288,RG32D4D9393A420EF5,Curriculum Learning for Speech Emotion Recognition From Crowdsourced Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0288.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0288.pdf,PDF,https://doi.org/10.1109/taslp.2019.2898816,https://arxiv.org/pdf/1805.10339,10.1109/taslp.2019.2898816,NOT_ASSESSED_AT_BROAD_LEVEL
182,PRIMARY,P0118,RG2ED0CE82003600F6,Generic and Trend-aware Curriculum Learning for Relation Extraction,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0118.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0118.pdf,PDF,https://doi.org/10.18653/v1/2022.naacl-main.160,https://aclanthology.org/2022.naacl-main.160.pdf,10.18653/v1/2022.naacl-main.160,NOT_ASSESSED_AT_BROAD_LEVEL
183,PRIMARY,P0362,RGAB7127145C2EF6CD,SIGUA: Forgetting May Make Learning with Noisy Labels More Robust,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0362.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0362.pdf,PDF,http://arxiv.org/abs/1809.11008,https://arxiv.org/pdf/1809.11008,10.48550/arxiv.1809.11008,NOT_ASSESSED_AT_BROAD_LEVEL
184,PRIMARY,P0350,RG39B45F0CB9955082,Training Data Selection to Improve Multi-class Instance Segmentation in Digital Pathology,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0350.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0350.pdf,PDF,https://doi.org/10.1145/3632047.3632052,https://dl.acm.org/doi/pdf/10.1145/3632047.3632052,10.1145/3632047.3632052,NOT_ASSESSED_AT_BROAD_LEVEL
185,PRIMARY,P0496,RGA70148561B235895,Dynamic Curriculum Learning for Great Ape Detection in the Wild,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0496.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0496.pdf,PDF,https://doi.org/10.1007/s11263-023-01748-3,https://link.springer.com/content/pdf/10.1007/s11263-023-01748-3.pdf,10.1007/s11263-023-01748-3,NOT_ASSESSED_AT_BROAD_LEVEL
187,PRIMARY,P0468,RGF22429890132EBC0,Self-Paced Learning for Images of Antinuclear Antibodies,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0468.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0468.pdf,PDF,https://doi.org/10.1109/tmi.2025.3637237,https://arxiv.org/pdf/2511.21519,10.1109/tmi.2025.3637237,NOT_ASSESSED_AT_BROAD_LEVEL
188,PRIMARY,P0375,RGD03969E6690B5159,An Empirical Exploration of Curriculum Learning for Neural Machine Translation,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0375.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0375.pdf,PDF,http://arxiv.org/abs/1811.00739,https://arxiv.org/pdf/1811.00739,10.48550/arxiv.1811.00739,NOT_ASSESSED_AT_BROAD_LEVEL
190,PRIMARY,P0346,RGE135141573B076B0,Optimizing Two-Way Partial AUC With an End-to-End Framework,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0346.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0346.pdf,PDF,https://doi.org/10.1109/tpami.2022.3185311,https://arxiv.org/pdf/2206.11655,10.1109/tpami.2022.3185311,NOT_ASSESSED_AT_BROAD_LEVEL
192,PRIMARY,P0359,RG3C57306DF636CDE1,TDSelector: A Training Data Selection Method for Cross-Project Defect Prediction,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0359.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0359.pdf,PDF,http://arxiv.org/abs/1612.09065,https://arxiv.org/pdf/1612.09065,10.48550/arxiv.1612.09065,NOT_ASSESSED_AT_BROAD_LEVEL
198,PRIMARY,P0194,RGD6744A33C84AA47F,AudioDER: A Deduplication-Enhanced Reasoning Dataset for Post-Training Large Audio-Language Models,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0194.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0194.pdf,PDF,https://arxiv.org/abs/2606.14591,https://arxiv.org/pdf/2606.14591,10.48550/arxiv.2606.14591,NOT_ASSESSED_AT_BROAD_LEVEL
199,PRIMARY,P0180,RG577A9ED140F0DFA8,Sample Selection Approach with Number of False Predictions for Learning with Noisy Labels,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0180.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0180.pdf,PDF,https://doi.org/10.1587/transinf.2022edp7033,https://www.jstage.jst.go.jp/article/transinf/E105.D/10/E105.D_2022EDP7033/_pdf,10.1587/transinf.2022edp7033,NOT_ASSESSED_AT_BROAD_LEVEL
200,PRIMARY,P0396,RGB1C4EE054F457F5A,LearnAlign: Data Selection for LLM Reinforcement Learning with Improved Gradient Alignment,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0396.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0396.pdf,PDF,https://doi.org/10.18653/v1/2026.findings-acl.2009,https://aclanthology.org/2026.findings-acl.2009.pdf,10.18653/v1/2026.findings-acl.2009,NOT_ASSESSED_AT_BROAD_LEVEL
202,PRIMARY,P0188,RG1B00A6361F1E36CF,Label-Efficient Dataset Pruning via Semi-Supervised Pseudo-Labeling,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0188.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0188.pdf,PDF,https://arxiv.org/abs/2605.23198,https://arxiv.org/pdf/2605.23198,10.48550/arxiv.2605.23198,NOT_ASSESSED_AT_BROAD_LEVEL
203,PRIMARY,P0117,RG29B778F8F0E00D96,PDAC: Efficient Coreset Selection for Continual Learning via Probability Density Awareness,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0117.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0117.pdf,PDF,http://arxiv.org/abs/2511.09487,https://arxiv.org/pdf/2511.09487,10.48550/arxiv.2511.09487,NOT_ASSESSED_AT_BROAD_LEVEL
204,PRIMARY,P0471,RG3DABAD3E9CB489E4,Learning to Reweight Examples for Robust Deep Learning,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0471.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0471.pdf,PDF,http://arxiv.org/abs/1803.09050,https://arxiv.org/pdf/1803.09050,10.48550/arxiv.1803.09050,NOT_ASSESSED_AT_BROAD_LEVEL
208,PRIMARY,P0253,RG4E7AAB3589A6092D,Play it Straight: An Intelligent Data Pruning Technique for Green-AI,REUSE_VERIFIED_BROAD_PDF,METHOD_SOURCE,NOT_APPLICABLE_WITH_REASON:verified BROAD PDF is reused,sources/P0253.pdf,NOT_APPLICABLE_WITH_REASON:authority retained in BROAD acquisition ledger,BROAD_SOURCE_IS_VERIFIED_PDF,sources/P0253.pdf,PDF,https://doi.org/10.1007/978-3-031-78977-9_5,https://link.springer.com/content/pdf/10.1007/978-3-031-78977-9_5.pdf,10.1007/978-3-031-78977-9_5,NOT_ASSESSED_AT_BROAD_LEVEL
