paper_id,title,source_path,source_bytes,source_sha256,source_format,text_path,text_bytes,text_sha256,visible_characters,extraction_tool,receipt_path,reading_credit_granted
P0023,Selectivity Drives Productivity: Efficient Dataset Pruning for Enhanced Transfer Learning,staging/broad_freeze_canonical_repaired_v4/sources/P0023.pdf,17507341,99675F6FC29B7ABC6393C9737C837BDA08CFDD7F034BEDDACFC6FF2434DCE919,PDF,staging/screened_text_canonical_repaired_v4/text/P0023.txt,148163,A57B468E7D673EF9918840EEEDD83BBEB310812ECA4695B21B13D4F22B5BFA27,82658,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0023.txt.receipt.json,False
P0123,Automatic Lecture Transcription Based on Discriminative Data Selection for Lightly Supervised Acoustic Model Training,staging/broad_freeze_canonical_repaired_v4/sources/P0123.pdf,1171961,E838506A5036F48CC621EBD1E7F162494B2BF21942428E9FAB40D400A2F7DC6D,PDF,staging/screened_text_canonical_repaired_v4/text/P0123.txt,48324,58AB94783A9C0C00AEB1D1A2CEAACC567636E640CA1780440DBCCF5E4F08B475,30242,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0123.txt.receipt.json,False
P0332,Influcoder: Distilling Decoders' Gradient Influence Rankings into an Encoder for Data Attribution,staging/broad_freeze_canonical_repaired_v4/sources/P0332.pdf,525644,B6F34A91D612AD6AD555F21A045D1090B6129F249BF313666B6DBB147F77C53D,PDF,staging/screened_text_canonical_repaired_v4/text/P0332.txt,37970,AA10D52F58F5B5F5A02F79FA1E0306DB7104466852680A1B13C0FA8E53497472,22511,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0332.txt.receipt.json,False
P0496,Dynamic Curriculum Learning for Great Ape Detection in the Wild,staging/broad_freeze_canonical_repaired_v4/sources/P0496.pdf,5936819,C5BB80F1BCF6FA29700A34DA1C92BF9A6786868D451F56D41C9A3FC11C0CF315,PDF,staging/screened_text_canonical_repaired_v4/text/P0496.txt,119576,4B165C5AAFD59B19A7790D1889F25502C05BE7D90D5CC97F5B3ECF993F602ADC,67924,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0496.txt.receipt.json,False
P0054,A CLIP-Powered Framework for Robust and Generalizable Data Selection,staging/broad_freeze_canonical_repaired_v4/sources/P0054.pdf,2692545,FD22A053833B38253A1CD2CB71BCCA3A7EA7F3E720D03C30645BE19D253B6878,PDF,staging/screened_text_canonical_repaired_v4/text/P0054.txt,91089,77A830F524845D49C2E21304D2D523D3447DC74C29F3653CE2462F8EE9400455,59466,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0054.txt.receipt.json,False
P0125,DsDm: Model-Aware Dataset Selection with Datamodels,staging/broad_freeze_canonical_repaired_v4/sources/P0125.pdf,2970361,5025DBC19CC5298AE09E4A9841216AECFC7F3941AB6C2871A8DF3EC74EB43827,PDF,staging/screened_text_canonical_repaired_v4/text/P0125.txt,227692,496B570DB097A90EFE240F785C87876B240BDDCAD7D22D5422E8FCBF86CE2C6F,137866,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0125.txt.receipt.json,False
P0046,On Curriculum Learning for Commonsense Reasoning,staging/broad_freeze_canonical_repaired_v4/sources/P0046.pdf,924372,491D876E1B0FE1639CE8A7208E6D9C2137BAA12A7867720DC743ACDC9ABCBFBB,PDF,staging/screened_text_canonical_repaired_v4/text/P0046.txt,51398,D741C955C112BDF0E1FC55126447C7C21506C141E793EDC49EA340214709D17F,31135,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0046.txt.receipt.json,False
P0489,Selective Prediction via Training Dynamics,staging/broad_freeze_canonical_repaired_v4/sources/P0489.pdf,4288409,DE70203666086A9125979D1C6F6A49A04D926B348E4C8EF5537BAA1A5B2441C8,PDF,staging/screened_text_canonical_repaired_v4/text/P0489.txt,150891,C122B4183F6B1706B2EC0CD164086451670EC150E10104560A4F7D427EF15CA8,82765,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0489.txt.receipt.json,False
P0389,Self-Guided Curriculum Learning for Neural Machine Translation,staging/broad_freeze_canonical_repaired_v4/sources/P0389.pdf,1359857,5E86BE6C4770973D7B3FBD483570415A214BED37216D8DCFBE2EB56BE8A120E6,PDF,staging/screened_text_canonical_repaired_v4/text/P0389.txt,52816,8ED70F0D64E5BAAA82888661787BCB98BABC3351CE5EF6CF289F172427667770,28766,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0389.txt.receipt.json,False
P0318,Data Pruning in Generative Diffusion Models,staging/broad_freeze_canonical_repaired_v4/sources/P0318.pdf,20903694,7D8F98F25AF0C30885FF8A1016FAE7795F758081A85B5E61800879AD6A3A3A72,PDF,staging/screened_text_canonical_repaired_v4/text/P0318.txt,69259,21DD52B676693525FE1D0BA3CD69527A3A8660237A4A1DD00D8AFAD11C20E68C,44744,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0318.txt.receipt.json,False
P0357,Data curation via joint example selection further accelerates multimodal learning,staging/broad_freeze_canonical_repaired_v4/sources/P0357.pdf,1757071,8454D8C0109249B7F32FBA9AC349699C342FE16A779BC9CEAEDC607425C79361,PDF,staging/screened_text_canonical_repaired_v4/text/P0357.txt,89118,F7BAC103AF15D861B501B42EEAE8358CCD0A2E2B86E850D12928508A6B17BE24,59941,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0357.txt.receipt.json,False
P0399,Separating hard clean samples from noisy samples with samples’ learning risk for DNN when learning with noisy labels,staging/broad_freeze_canonical_repaired_v4/sources/P0399.pdf,1213339,664ABA92B70B7DC6D78E4B9ADF026AE6AA4592D526D708E9BA6F7D559815254B,PDF,staging/screened_text_canonical_repaired_v4/text/P0399.txt,131870,CC7F6D16B15349AE15AD55D968BC2A024F5B82A8A9DEBB2EDF0BD1B063ADED76,73434,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0399.txt.receipt.json,False
P0063,Refined Coreset Selection: Towards Minimal Coreset Size under Model Performance Constraints,staging/broad_freeze_canonical_repaired_v4/sources/P0063.pdf,858165,BE17B90963778CAD0BB37F61B9BA236DF6687022484EE2249C577D3FFEDB4F92,PDF,staging/screened_text_canonical_repaired_v4/text/P0063.txt,137298,48F1735ACA87289A5F2652F5A020449E06D44401987CADA223A7A48990878D6E,66815,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0063.txt.receipt.json,False
P0458,Coordinated Replay Sample Selection for Continual Federated Learning,staging/broad_freeze_canonical_repaired_v4/sources/P0458.pdf,995251,292006D598E852693010ED5339FB83EFBD389BAE0E066B6703DCC879DBB97DF0,PDF,staging/screened_text_canonical_repaired_v4/text/P0458.txt,55336,E4191D40222DBA118044897EA57A08DBE3BB9B5B47135480BB808EFFCE53D4D2,32422,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0458.txt.receipt.json,False
P0138,Scheduled Dialog Policy Learning: An Automatic Curriculum Learning Framework for Task-oriented Dialog System,staging/broad_freeze_canonical_repaired_v4/sources/P0138.pdf,7730588,3BC74055C6CF91A95FA41CAC624F3EEBF426B66CFC9895E1744D0C36F7E3C66A,PDF,staging/screened_text_canonical_repaired_v4/text/P0138.txt,9810,CD7BF0144494F34F0303069FBE30CC23FD3805119430F2D73893A1B6303C4EC6,5703,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0138.txt.receipt.json,False
P0477,Robust Learning for Text Classification with Multi-source Noise Simulation and Hard Example Mining,staging/broad_freeze_canonical_repaired_v4/sources/P0477.pdf,501540,3558C88855AD2540FEDD97BA384EA1DA42BA3A5B47760C84B9BC7F7B0F02EBD0,PDF,staging/screened_text_canonical_repaired_v4/text/P0477.txt,54800,031A0669DAE2E47D8F10C9CB3509A716B0D14825AAF43FBBB228EC40962C247B,37085,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0477.txt.receipt.json,False
P0158,Luck Matters: Understanding Training Dynamics of Deep ReLU Networks,staging/broad_freeze_canonical_repaired_v4/sources/P0158.pdf,7745562,518433E1A26CAF18F9D4A8EEEB30310C2523DBDE09D6ACF48C697A5B780482CE,PDF,staging/screened_text_canonical_repaired_v4/text/P0158.txt,197983,96DBB4F2A0992BAE39C754399F62D3E3D2C378C1C5F0156F09C8129211270C2A,54552,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0158.txt.receipt.json,False
P0188,Label-Efficient Dataset Pruning via Semi-Supervised Pseudo-Labeling,staging/broad_freeze_canonical_repaired_v4/sources/P0188.pdf,1270206,BFED18ECC26F3C02A51075ABE372BCDE2E556154ABDBDFACF63FD7ABD57615F0,PDF,staging/screened_text_canonical_repaired_v4/text/P0188.txt,86164,7415A51833F1EBD7B52DD8479DA69D6E3124FF362B0CF19310100494D5C3BC0A,55453,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0188.txt.receipt.json,False
P0317,Self-Paced Learning for Neural Machine Translation,staging/broad_freeze_canonical_repaired_v4/sources/P0317.pdf,1363385,990DA7747896671BB266B489238F579FBEA486AF6963F50FEDC70ADABF8912C8,PDF,staging/screened_text_canonical_repaired_v4/text/P0317.txt,37167,57B9A98A0E3B1B6D410A102AECC52B3FFEB39F8885E94E78E19FD1FEE5333A20,22000,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0317.txt.receipt.json,False
P0464,Partitioned Gradient Matching-based Data Subset Selection for Compute-Efficient Robust ASR Training,staging/broad_freeze_canonical_repaired_v4/sources/P0464.pdf,523812,314D7A78B2256141654D7F2CE5E5481A14A24BFA358430B6D9D249271FD78C1B,PDF,staging/screened_text_canonical_repaired_v4/text/P0464.txt,65428,B0829F7BA11669CD64BE8D8F2F44058715A2C43789410FA8C57759CE609DB122,36149,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0464.txt.receipt.json,False
P0073,"Deep Batch Active Learning by Diverse, Uncertain Gradient Lower Bounds",staging/broad_freeze_canonical_repaired_v4/sources/P0073.pdf,4265486,D3901AA393ACB598BEED4A5432F52F080237E50AD443659A18E65B1B1F4CE176,PDF,staging/screened_text_canonical_repaired_v4/text/P0073.txt,163258,2B3371479E8C8A326EDBA6B656B70A03018B51233AA93E56E5DEE6BC05FA5ACC,61433,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0073.txt.receipt.json,False
P0026,Airport Detection Using End-to-End Convolutional Neural Network with Hard Example Mining,staging/broad_freeze_canonical_repaired_v4/sources/P0026.pdf,11428720,DDBC3E7CF4AFCD77BEAA5FFC299FCECFF7C8E77429AC21384109059F10E1621A,PDF,staging/screened_text_canonical_repaired_v4/text/P0026.txt,78924,4B968CC6588846004DBF796A494188CAA87F4A82B3C113FCFB61A3E39FBC3859,51006,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0026.txt.receipt.json,False
P0194,AudioDER: A Deduplication-Enhanced Reasoning Dataset for Post-Training Large Audio-Language Models,staging/broad_freeze_canonical_repaired_v4/sources/P0194.pdf,3624177,C232B0D436CA3C02FA62A64CBCBDDB699197C04140BBDE7BE51DDB1B6D612DA2,PDF,staging/screened_text_canonical_repaired_v4/text/P0194.txt,95188,FFDA292776FF3672E982ED5E9DBACF3BA9BF554019C62860BC4C0FDE9408D414,56446,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0194.txt.receipt.json,False
P0441,Neyman-Pearson multiclass classification under label noise via empirical likelihood,staging/broad_freeze_canonical_repaired_v4/sources/P0441.pdf,2903984,32DA7FEA79A0EF19A1BF425CE397EA3BB933BA4706BC2AD1B5A8C8F05C60AECE,PDF,staging/screened_text_canonical_repaired_v4/text/P0441.txt,232719,1CF035A2D629044B69A14A0FBA5E32A872CEFD0EFCC5426AB9EE9F1E32F17096,105270,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0441.txt.receipt.json,False
P0296,FedDiv: Collaborative Noise Filtering for Federated Learning with Noisy Labels,staging/broad_freeze_canonical_repaired_v4/sources/P0296.pdf,408753,41F2E0F99E009648B8ED0A153090D7ACC8AE3735EE4EEB532964E8096AEAB026,PDF,staging/screened_text_canonical_repaired_v4/text/P0296.txt,70935,34A971D49098D769C516C41201E563C5E42B1602E36229463C9F9B99DA1E1CB1,37794,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0296.txt.receipt.json,False
P0349,Daunce: Data Attribution through Uncertainty Estimation,staging/broad_freeze_canonical_repaired_v4/sources/P0349.pdf,3120584,AD70D7703EA99729D06EC1FFCDA6427D1634C5309A485BBBEC817E019E7E9F50,PDF,staging/screened_text_canonical_repaired_v4/text/P0349.txt,80139,C77989DFDE7B7C43E3F7161B20089EC8F6F6DB6898CE29ED706966F9A199EAA0,46755,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0349.txt.receipt.json,False
P0170,Non-splitting Neyman-Pearson Classifiers,staging/broad_freeze_canonical_repaired_v4/sources/P0170.pdf,1924283,36040DD5BF55C1977E82E97F7E29C33E808FB54BC6991F36FBC4014D84BDA765,PDF,staging/screened_text_canonical_repaired_v4/text/P0170.txt,236918,B87268A9F24C3D83ACD978A34674D9869208121E48C69495AD6C0066DC55785B,103178,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0170.txt.receipt.json,False
P0498,Extracting In-domain Training Corpora for Neural Machine Translation Using Data Selection Methods,staging/broad_freeze_canonical_repaired_v4/sources/P0498.pdf,181759,47378259B21F2DB9947844978A71FBFE2686D35D1D5EEAAA347BF36A4275F016,PDF,staging/screened_text_canonical_repaired_v4/text/P0498.txt,47946,18EEAC6ADB9CECEDA97E5ABF8A60D77209A1ED0833FC441401FADB24557A17D2,27854,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0498.txt.receipt.json,False
P0400,A Negative Result on Gradient Matching for Selective Backprop,staging/broad_freeze_canonical_repaired_v4/sources/P0400.pdf,897698,00C79DBC0D19D3E61A386A91311BFEF2CFA83640A71E042EED8BFE522372206C,PDF,staging/screened_text_canonical_repaired_v4/text/P0400.txt,59223,A4183CEBA9A84C09989C3B37B9AA472948E51893D0DCABA65271450457B16095,29546,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0400.txt.receipt.json,False
P0229,TRAK: Attributing Model Behavior at Scale,sources/legacy_core/P016_TRAK_2023.pdf,8636031,9A3AA5C2B83511DDAC253B2368DAF808590E9C8714089A51BE5CF4BFE069B96E,PDF,staging/screened_text_canonical_repaired_v4/text/P0229.txt,199706,BDEEAC7FF636D67F3A14BE3126D3CD38D7F78149B645C463C0C5BB6F7B1991D4,120393,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0229.txt.receipt.json,False
P0445,An Empirical Study of Automated Mislabel Detection in Real World Vision Datasets,staging/broad_freeze_canonical_repaired_v4/sources/P0445.pdf,1073606,681694037BC4CF706D96BAFCAEF1667072208174B7CA9020321066D6DDE8C4C9,PDF,staging/screened_text_canonical_repaired_v4/text/P0445.txt,62225,2650B9BFE6EA88F4592B10EFD40228B154AEA9FADC62E7AB05E3D2058E039709,40869,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0445.txt.receipt.json,False
P0198,Witches' Brew: Industrial Scale Data Poisoning via Gradient Matching,staging/broad_freeze_canonical_repaired_v4/sources/P0198.pdf,4896609,C6AD98659F5DF58B106FA391ED9E0ABE57448627AF80131A353E193860EEC625,PDF,staging/screened_text_canonical_repaired_v4/text/P0198.txt,104780,DBD6C1F63580D30EAF6EEE26F86525062FDA296BA6D7493892127813D015BB67,66402,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0198.txt.receipt.json,False
P0373,Less is More: Data Pruning for Faster Adversarial Training,staging/broad_freeze_canonical_repaired_v4/sources/P0373.pdf,896625,715AEB4C1D1F011C51C2EE5871E4BD16ED7A0BEE92FEE4AA6D1C638CD7530006,PDF,staging/screened_text_canonical_repaired_v4/text/P0373.txt,53827,75E6A549DDCDE6FE92EA6733356CB90210A0FDC62610AB55631E14B2443C9E76,27633,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0373.txt.receipt.json,False
P0416,Intriguing Properties of Data Attribution on Diffusion Models,staging/broad_freeze_canonical_repaired_v4/sources/P0416.pdf,16638614,388C07952BEF07693534EAB0343B4C2CD9693783CD052F20F0247FEC22BE8B3F,PDF,staging/screened_text_canonical_repaired_v4/text/P0416.txt,148039,23851C4C87350A0F34D7BE9F8870A5C7972D6E83A43B2FC2CADC7DA5A574DF0F,82647,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0416.txt.receipt.json,False
P0444,Transfer Learning With Intelligent Training Data Selection for Prediction of Alzheimer’s Disease,staging/broad_freeze_canonical_repaired_v4/sources/P0444.pdf,10786812,C5481C40F8CC7E734F0E00908C89326B1A5A7DC936DF02B51F0A97335F27F896,PDF,staging/screened_text_canonical_repaired_v4/text/P0444.txt,64101,76B6FB7D1D4676F1C33022D60B6183C4057A5BCE3550F8BB4B1D4D8808D72162,39759,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0444.txt.receipt.json,False
P0294,Open set label noise learning with robust sample selection and margin-guided module,staging/broad_freeze_canonical_repaired_v4/sources/P0294.pdf,3388946,22B33ECB5F0B1E049E7759A8AFAD91F7ED8709FA662C18C8C4E493E8393954FA,PDF,staging/screened_text_canonical_repaired_v4/text/P0294.txt,81568,C4FBFA507D08780844658821C8114C21AFBBCD2F3D85DD89FCE2E4BB3815CB89,55926,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0294.txt.receipt.json,False
P0066,Neyman-Pearson and equal opportunity: when efficiency meets fairness in classification,staging/broad_freeze_canonical_repaired_v4/sources/P0066.pdf,1045365,086F488C207D423BA562E5E2482D9066A764E02F64062C179CF814A5C96E52DA,PDF,staging/screened_text_canonical_repaired_v4/text/P0066.txt,288055,B2A40597FEDD2D66E5D7B840343278506CD33CBE61173CE90E83924B1F766F47,138123,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0066.txt.receipt.json,False
P0396,Distill Gold from Massive Ores: Bi-level Data Pruning towards Efficient Dataset Distillation,staging/broad_freeze_canonical_repaired_v4/sources/P0396.pdf,1790624,7BF5C13158C517D190C460F1B6DC51F130A3D0E6D98ED91D418B8BB94293EAE1,PDF,staging/screened_text_canonical_repaired_v4/text/P0396.txt,100911,2D3D1D77733A0863B400284B241881E035A9BE43902450DF082E4F4B3CD70A97,64674,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0396.txt.receipt.json,False
P0004,Training Region-Based Object Detectors with Online Hard Example Mining,staging/broad_freeze_canonical_repaired_v4/sources/P0004.pdf,917701,50C03A67FDE277B2E4E0797224C2D9AEC77F0939CC9CFBB2EA24509317A4E9E6,PDF,staging/screened_text_canonical_repaired_v4/text/P0004.txt,68244,9AB8DF70D0B3577533B20425D12AF832E5B5A2F1770EDDA13EA59690E4559ACF,36991,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0004.txt.receipt.json,False
P0159,Language Model-Driven Data Pruning Enables Efficient Active Learning,staging/broad_freeze_canonical_repaired_v4/sources/P0159.pdf,1001424,6F65F070C9ACBA518D19D9801AE06DD034FEC425BA67EA3049AF252AF8FF2D0B,PDF,staging/screened_text_canonical_repaired_v4/text/P0159.txt,88818,200B8C7C214D8235F4B94854E11C0DECFF1CE690727974D23716A54561BA5B47,57240,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0159.txt.receipt.json,False
P0102,Data Pruning by Information Maximization,staging/broad_freeze_canonical_repaired_v4/sources/P0102.pdf,2387762,BCFF3526B1DEB88B5DB1C7DE35759989D273D313C4853C55E87140BD55584C7D,PDF,staging/screened_text_canonical_repaired_v4/text/P0102.txt,115005,70A769E8456B8C64DC21BC505CE511D3B7DF5689008874FE0AC83773CC72A6C9,68513,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0102.txt.receipt.json,False
P0290,Selectivity Drives Efficiency: Dataset Pruning for Visual Place Recognition,staging/broad_freeze_canonical_repaired_v4/sources/P0290.pdf,3119361,1D3A39CC5DEC4802A78DA0696DE255908A202C53B6875F97E5E156B549B2382F,PDF,staging/screened_text_canonical_repaired_v4/text/P0290.txt,138325,EAFD81814689A463041DC8C288048257DB67C9481DDC03B226D4EBEC66D9E981,68454,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0290.txt.receipt.json,False
P0196,Uncertainty-Aware Learning against Label Noise on Imbalanced Datasets,staging/broad_freeze_canonical_repaired_v4/sources/P0196.pdf,1696519,8C806032ABFBAC331A43ED9A54DAC4ED86199B048932B9022645A0820C2484B2,PDF,staging/screened_text_canonical_repaired_v4/text/P0196.txt,74406,9978FDC8A36FE969462255442415D3109DC8BE3B55D80D602A6EF07FA6F39053,41411,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0196.txt.receipt.json,False
P0412,The impact of training data selection on the software defect prediction performance and data complexity,staging/broad_freeze_canonical_repaired_v4/sources/P0412.pdf,1399352,015C51B0E1EFEFF84EF5A3619749B7ED09466B77F07980703F4DCFB138B1C3CC,PDF,staging/screened_text_canonical_repaired_v4/text/P0412.txt,113971,FFE44C60A0F5687162272932A22044FC55D023856022E79EB587C1DEFE0A50B3,79007,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0412.txt.receipt.json,False
P0128,Changing the Training Data Distribution to Reduce Simplicity Bias Improves In-distribution Generalization,staging/broad_freeze_canonical_repaired_v4/sources/P0128.pdf,898837,4F4ADFD9D367CB447D022ADD228233495B2D7295932892BD2E16A8041BE2CBA7,PDF,staging/screened_text_canonical_repaired_v4/text/P0128.txt,226271,ED07212C882C891692CD748068F62DBE2909AABFAF3C4A228DDC839FFD22E54F,107178,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0128.txt.receipt.json,False
P0449,PropMix: Hard Sample Filtering and Proportional MixUp for Learning with Noisy Labels,staging/broad_freeze_canonical_repaired_v4/sources/P0449.pdf,606970,0BE5B5A1063ADFAF58AFE5F72ED34E46367599CC674573589506ED9BDE81F93E,PDF,staging/screened_text_canonical_repaired_v4/text/P0449.txt,62303,FFAA98CD76A455CF88BDE1D7BAF993A02C3DF1E6BCD48448ACFA3152246F8E92,38224,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0449.txt.receipt.json,False
P0293,FUSION: Dataset Pruning via Fusing Uncertainty with Structural Information for Optimal Neural Training in Crystal Property Prediction,staging/broad_freeze_canonical_repaired_v4/sources/P0293.pdf,713265,754F406A19A015F0A02CFCF61F7A82CC5B7C4918C6920D9482D2CF3889077F4A,PDF,staging/screened_text_canonical_repaired_v4/text/P0293.txt,60795,BF8B347868D72021493F77BF4269246A749BF55BFB0A769777F9F4441FA0BAFA,39263,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0293.txt.receipt.json,False
P0225,An analytical theory of curriculum learning in teacher–student networks*,staging/broad_freeze_canonical_repaired_v4/sources/P0225.pdf,1566192,808BE4A127D1B6FC8414D44804866113F3482BFB711B84CAE312F17E540A9286,PDF,staging/screened_text_canonical_repaired_v4/text/P0225.txt,128607,9B425896F4B7FC5C401727F08AF51C2C9ACE72D1327C430EFD81B2F1EC6BBA1F,63596,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0225.txt.receipt.json,False
P0078,Concept Influence: Leveraging Interpretability to Improve Performance and Efficiency in Training Data Attribution,staging/broad_freeze_canonical_repaired_v4/sources/P0078.pdf,12217941,5EA3B3D77EBAA902E353078E18BA51FE293815806C6D225451096D8FEC9F75BC,PDF,staging/screened_text_canonical_repaired_v4/text/P0078.txt,79462,18368E7BD2EB4C1DB55AE5A3E4B8352D10D848F48ACE279B1E26FBAD03E730EC,58603,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0078.txt.receipt.json,False
P0107,Reinforced Training Data Selection for Domain Adaptation,staging/broad_freeze_canonical_repaired_v4/sources/P0107.pdf,3647703,5336067089A29B2CDBF3E5B41B1A0788D60A2B8F8F9DD72EF4D0068C740D471E,PDF,staging/screened_text_canonical_repaired_v4/text/P0107.txt,63916,D380CA8493B1988812A4493D730076AAAEA7ECB25AA599472EBCD1D70054158F,40409,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0107.txt.receipt.json,False
P0173,GRAD-MATCH: Gradient Matching based Data Subset Selection for Efficient Deep Model Training,staging/broad_freeze_canonical_repaired_v4/sources/P0173.pdf,1120432,27CA3618BE53A4F5F4F783A48629D2A17C0D7C93FAFE359E6729CBB18879CE79,PDF,staging/screened_text_canonical_repaired_v4/text/P0173.txt,232613,85D3B8C9D327D1FE018D50F1F0820846D14FDEE736F46207974C338B275F0BDB,86503,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0173.txt.receipt.json,False
P0263,PRISM: Self-Pruning Intrinsic Selection Method for Training-Free Multimodal Data Selection,staging/broad_freeze_canonical_repaired_v4/sources/P0263.pdf,2627586,7CEB28BD9CD9F60FD2C19339431D6BC4EDFE8C92343F1A76E689EF20B4500457,PDF,staging/screened_text_canonical_repaired_v4/text/P0263.txt,150748,7AABC43942226BB6E598C47AD734A15FE15E2F9ADBF59CBF4230AC4C0A3467DC,81446,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0263.txt.receipt.json,False
P0447,"RCAP: Robust, Class-Aware, Probabilistic Dynamic Dataset Pruning",staging/broad_freeze_canonical_repaired_v4/sources/P0447.pdf,966053,E7A78C0EF2925144C6C50F93DABDBE1EF9EA0095150D54444989C7C1A4999571,PDF,staging/screened_text_canonical_repaired_v4/text/P0447.txt,86889,1817ED8CB94CCCD541134163D16C233D795DA54CAC00BEC6BE0AE6B581755BD3,46285,POPPLER_PDFTOTEXT_LAYOUT_UTF8,staging/screened_text_canonical_repaired_v4/text/P0447.txt.receipt.json,False
